tick_number,elapsed_ns,tick_interval_ns,cache_hits_delta,bucket_hits_delta,word_executions_delta,hot_word_count,avg_word_heat,window_width,predicted_label_hits,estimated_jitter_ns
0,525367833525105,73812,0,0,0,12,0.000263,4096,0,63812.00
0,525367833598850,73745,0,0,0,11,0.000284,4096,0,63745.00
0,525367833671082,72232,0,0,0,8,0.000423,4096,0,62232.00
0,525367833743845,72763,0,0,0,7,0.000527,4096,0,62763.00
0,525367833816971,73126,0,0,0,6,0.000363,4096,0,63126.00
0,525367833889997,73026,0,0,0,9,0.000284,4096,0,63026.00
0,525367833962234,72237,0,0,0,6,0.000458,4096,0,62237.00
0,525367834016031,53797,0,0,0,6,0.000605,4096,0,43797.00
0,525367834100612,84581,0,0,0,4,0.000675,4096,0,74581.00
0,525367834172719,72107,0,0,0,4,0.000395,4096,0,62107.00
0,525367834250203,77484,0,0,0,4,0.000492,4096,0,67484.00
0,525367834323672,73469,0,0,0,2,0.000517,4096,0,63469.00
0,525367834403441,79769,0,0,0,2,0.000296,4096,0,69769.00
0,525367834476956,73515,0,0,0,2,0.000284,4096,0,63515.00
0,525367834551196,74240,0,0,0,9,0.000313,4096,0,64240.00
0,525367834623746,72550,0,0,0,13,0.000532,4096,0,62550.00
0,525367834698759,75013,0,0,0,14,0.000685,4096,0,65013.00
0,525367834770483,71724,0,0,0,11,0.000690,4096,0,61724.00
0,525367834841926,71443,0,0,0,0,0.000061,4096,0,61443.00
0,525367834912988,71062,0,0,0,0,0.000000,4096,0,61062.00
0,525367840081327,525367840081327,0,0,0,0,0.000019,4096,0,525367840071327.00
0,525367840187031,105704,0,0,0,0,0.000018,4096,0,95704.00
0,525367840259943,72912,0,0,0,3,0.000106,4096,0,62912.00
0,525367840335281,75338,0,0,0,9,0.000195,4096,0,65338.00
0,525367840408253,72972,0,0,0,11,0.000223,4096,0,62972.00
0,525367840480789,72536,0,0,0,13,0.000237,4096,0,62536.00
0,525367840552706,71917,0,0,0,12,0.000260,4096,0,61917.00
0,525367840625235,72529,0,0,0,11,0.000283,4096,0,62529.00
0,525367840697753,72518,0,0,0,8,0.000422,4096,0,62518.00
0,525367840770058,72305,0,0,0,7,0.000506,4096,0,62305.00
0,525367840843167,73109,0,0,0,6,0.000361,4096,0,63109.00
0,525367840916196,73029,0,0,0,9,0.000282,4096,0,63029.00
0,525367840986725,70529,0,0,0,6,0.000457,4096,0,60529.00
0,525367841059467,72742,0,0,0,6,0.000538,4096,0,62742.00
0,525367841145439,85972,0,0,0,4,0.000502,4096,0,75972.00
0,525367841215939,70500,0,0,0,4,0.000379,4096,0,60500.00
0,525367841287621,71682,0,0,0,4,0.000475,4096,0,61682.00
0,525367841361553,73932,0,0,0,2,0.000423,4096,0,63932.00
0,525367841435288,73735,0,0,0,2,0.000262,4096,0,63735.00
0,525367841513070,77782,0,0,0,7,0.000301,4096,0,67782.00
0,525367841597964,84894,0,0,0,11,0.000315,4096,0,74894.00
0,525367841669669,71705,0,0,0,13,0.000606,4096,0,61705.00
0,525367841744060,74391,0,0,0,13,0.000656,4096,0,64391.00
0,525367841815654,71594,0,0,0,0,0.000015,4096,0,61594.00
0,525367841886232,70578,0,0,0,0,0.000061,4096,0,60578.00
0,525367847422868,525367847422868,0,0,0,0,0.000020,4096,0,525367847412868.00
0,525367847521920,99052,0,0,0,0,0.000019,4096,0,89052.00
0,525367847594762,72842,0,0,0,4,0.000152,4096,0,62842.00
0,525367847669752,74990,0,0,0,11,0.000218,4096,0,64990.00
0,525367847742165,72413,0,0,0,12,0.000237,4096,0,62413.00
0,525367847813780,71615,0,0,0,13,0.000243,4096,0,61615.00
0,525367847883311,69531,0,0,0,13,0.000277,4096,0,59531.00
0,525367847955408,72097,0,0,0,10,0.000259,4096,0,62097.00
0,525367848009242,53834,0,0,0,8,0.000374,4096,0,43834.00
0,525367848084334,75092,0,0,0,6,0.000527,4096,0,65092.00
0,525367848157779,73445,0,0,0,7,0.000318,4096,0,63445.00
0,525367848227516,69737,0,0,0,8,0.000275,4096,0,59737.00
0,525367848300045,72529,0,0,0,6,0.000501,4096,0,62529.00
0,525367848372216,72171,0,0,0,4,0.000402,4096,0,62171.00
0,525367848442055,69839,0,0,0,3,0.000413,4096,0,59839.00
0,525367848520767,78712,0,0,0,3,0.000432,4096,0,68712.00
0,525367848604382,83615,0,0,0,3,0.000506,4096,0,73615.00
0,525367848676676,72294,0,0,0,2,0.000429,4096,0,62294.00
0,525367848753871,77195,0,0,0,9,0.000388,4096,0,67195.00
0,525367848827444,73573,0,0,0,13,0.000451,4096,0,63573.00
0,525367848901764,74320,0,0,0,14,0.000560,4096,0,64320.00
0,525367848971760,69996,0,0,0,11,0.000766,4096,0,59996.00
0,525367849041468,69708,0,0,0,0,0.000015,4096,0,59708.00
0,525367849114348,72880,0,0,0,0,0.000050,4096,0,62880.00
0,525367853285435,525367853285435,0,0,0,0,0.000020,4096,0,525367853275435.00
0,525367853389735,104300,0,0,0,0,0.000019,4096,0,94300.00
0,525367853496310,106575,0,0,0,8,0.000182,4096,0,96575.00
0,525367853577086,80776,0,0,0,11,0.000230,4096,0,70776.00
0,525367853651767,74681,0,0,0,14,0.000228,4096,0,64681.00
0,525367853732975,81208,0,0,0,13,0.000251,4096,0,71208.00
0,525367853807454,74479,0,0,0,13,0.000274,4096,0,64479.00
0,525367853881266,73812,0,0,0,10,0.000266,4096,0,63812.00
0,525367853953991,72725,0,0,0,8,0.000377,4096,0,62725.00
0,525367854014881,60890,0,0,0,5,0.000590,4096,0,50890.00
0,525367854094936,80055,0,0,0,6,0.000351,4096,0,70055.00
0,525367854167833,72897,0,0,0,7,0.000293,4096,0,62897.00
0,525367854242488,74655,0,0,0,5,0.000569,4096,0,64655.00
0,525367854319640,77152,0,0,0,4,0.000424,4096,0,67152.00
0,525367854393372,73732,0,0,0,3,0.000423,4096,0,63732.00
0,525367854464984,71612,0,0,0,3,0.000449,4096,0,61612.00
0,525367854575294,110310,0,0,0,3,0.000567,4096,0,100310.00
0,525367854654638,79344,0,0,0,3,0.000475,4096,0,69344.00
0,525367854729188,74550,0,0,0,6,0.000373,4096,0,64550.00
0,525367854809469,80281,0,0,0,9,0.000383,4096,0,70281.00
0,525367854880844,71375,0,0,0,12,0.000476,4096,0,61375.00
0,525367854954547,73703,0,0,0,11,0.000730,4096,0,63703.00
0,525367855008816,54269,0,0,0,0,0.000000,4096,0,44269.00
0,525367855083553,74737,0,0,0,0,0.000050,4096,0,64737.00
0,525367859700138,525367859700138,0,0,0,0,0.000020,4096,0,525367859690138.00
0,525367859814431,114293,0,0,0,0,0.000019,4096,0,104293.00
0,525367859891264,76833,0,0,0,3,0.000151,4096,0,66833.00
0,525367859967350,76086,0,0,0,10,0.000205,4096,0,66086.00
0,525367860066707,99357,0,0,0,12,0.000238,4096,0,89357.00
0,525367860148267,81560,0,0,0,13,0.000246,4096,0,71560.00
0,525367860222488,74221,0,0,0,13,0.000274,4096,0,64221.00
0,525367860296514,74026,0,0,0,10,0.000272,4096,0,64026.00
0,525367860369931,73417,0,0,0,7,0.000346,4096,0,63417.00
0,525367860444382,74451,0,0,0,5,0.000499,4096,0,64451.00
0,525367860516845,72463,0,0,0,6,0.000321,4096,0,62463.00
0,525367860586734,69889,0,0,0,7,0.000275,4096,0,59889.00
0,525367860659345,72611,0,0,0,5,0.000506,4096,0,62611.00
0,525367860737710,78365,0,0,0,4,0.000454,4096,0,68365.00
0,525367860812357,74647,0,0,0,3,0.000433,4096,0,64647.00
0,525367860890603,78246,0,0,0,3,0.000411,4096,0,68246.00
0,525367860964878,74275,0,0,0,3,0.000525,4096,0,64275.00
0,525367861031862,66984,0,0,0,2,0.000589,4096,0,56984.00
0,525367861134933,103071,0,0,0,3,0.000318,4096,0,93071.00
0,525367861207237,72304,0,0,0,9,0.000357,4096,0,62304.00
0,525367861281904,74667,0,0,0,14,0.000388,4096,0,64667.00
0,525367861354860,72956,0,0,0,12,0.000628,4096,0,62956.00
0,525367861426151,71291,0,0,0,11,0.000652,4096,0,61291.00
0,525367861497441,71290,0,0,0,0,0.000050,4096,0,61290.00
0,525367861569442,72001,0,0,0,0,0.000061,4096,0,62001.00
0,525367865992434,525367865992434,0,0,0,0,0.000020,4096,0,525367865982434.00
0,525367866144141,151707,0,0,0,0,0.000026,4096,0,141707.00
0,525367866220901,76760,0,0,0,5,0.000176,4096,0,66760.00
0,525367866294115,73214,0,0,0,11,0.000220,4096,0,63214.00
0,525367866364951,70836,0,0,0,12,0.000240,4096,0,60836.00
0,525367866437743,72792,0,0,0,13,0.000243,4096,0,62792.00
0,525367866509727,71984,0,0,0,13,0.000273,4096,0,61984.00
0,525367866581850,72123,0,0,0,10,0.000275,4096,0,62123.00
0,525367866655444,73594,0,0,0,7,0.000343,4096,0,63594.00
0,525367866728200,72756,0,0,0,5,0.000501,4096,0,62756.00
0,525367866800932,72732,0,0,0,6,0.000321,4096,0,62732.00
0,525367866871025,70093,0,0,0,7,0.000277,4096,0,60093.00
0,525367866943882,72857,0,0,0,5,0.000499,4096,0,62857.00
0,525367867033707,89825,0,0,0,4,0.000397,4096,0,79825.00
0,525367867108213,74506,0,0,0,3,0.000403,4096,0,64506.00
0,525367867182569,74356,0,0,0,3,0.000443,4096,0,64356.00
0,525367867255320,72751,0,0,0,3,0.000552,4096,0,62751.00
0,525367867328195,72875,0,0,0,2,0.000431,4096,0,62875.00
0,525367867399117,70922,0,0,0,4,0.000323,4096,0,60922.00
0,525367867477841,78724,0,0,0,9,0.000409,4096,0,68724.00
0,525367867552011,74170,0,0,0,14,0.000424,4096,0,64170.00
0,525367867623115,71104,0,0,0,12,0.000703,4096,0,61104.00
0,525367867696529,73414,0,0,0,11,0.000637,4096,0,63414.00
0,525367867766826,70297,0,0,0,0,0.000050,4096,0,60297.00
0,525367872257640,525367872257640,0,0,0,0,0.000020,4096,0,525367872247640.00
0,525367872355695,98055,0,0,0,0,0.000019,4096,0,88055.00
0,525367872429031,73336,0,0,0,4,0.000151,4096,0,63336.00
0,525367872498359,69328,0,0,0,11,0.000221,4096,0,59328.00
0,525367872590370,92011,0,0,0,12,0.000233,4096,0,82011.00
0,525367872671180,80810,0,0,0,13,0.000246,4096,0,70810.00
0,525367872746870,75690,0,0,0,13,0.000275,4096,0,65690.00
0,525367872822147,75277,0,0,0,10,0.000256,4096,0,65277.00
0,525367872894631,72484,0,0,0,8,0.000339,4096,0,62484.00
0,525367872967815,73184,0,0,0,5,0.000516,4096,0,63184.00
0,525367873011605,43790,0,0,0,4,0.000338,4096,0,33790.00
0,525367873086465,74860,0,0,0,7,0.000287,4096,0,64860.00
0,525367873159272,72807,0,0,0,5,0.000535,4096,0,62807.00
0,525367873231608,72336,0,0,0,4,0.000507,4096,0,62336.00
0,525367873309952,78344,0,0,0,3,0.000457,4096,0,68344.00
0,525367873388384,78432,0,0,0,3,0.000435,4096,0,68432.00
0,525367873467288,78904,0,0,0,3,0.000512,4096,0,68904.00
0,525367873541765,74477,0,0,0,2,0.000433,4096,0,64477.00
0,525367873614589,72824,0,0,0,3,0.000374,4096,0,62824.00
0,525367873687901,73312,0,0,0,8,0.000387,4096,0,63312.00
0,525367873760716,72815,0,0,0,13,0.000384,4096,0,62815.00
0,525367873832010,71294,0,0,0,11,0.000653,4096,0,61294.00
0,525367873902807,70797,0,0,0,11,0.000670,4096,0,60797.00
0,525367873973290,70483,0,0,0,0,0.000050,4096,0,60483.00
0,525367874024235,50945,0,0,0,0,0.000061,4096,0,40945.00
0,525367879162631,525367879162631,0,0,0,0,0.000020,4096,0,525367879152631.00
0,525367879261777,99146,0,0,0,0,0.000019,4096,0,89146.00
0,525367879334391,72614,0,0,0,4,0.000146,4096,0,62614.00
0,525367879408874,74483,0,0,0,11,0.000214,4096,0,64483.00
0,525367879481564,72690,0,0,0,12,0.000239,4096,0,62690.00
0,525367879553840,72276,0,0,0,14,0.000245,4096,0,62276.00
0,525367879626444,72604,0,0,0,13,0.000272,4096,0,62604.00
0,525367879699571,73127,0,0,0,12,0.000272,4096,0,63127.00
0,525367879772218,72647,0,0,0,9,0.000355,4096,0,62647.00
0,525367879842263,70045,0,0,0,7,0.000518,4096,0,60045.00
0,525367879914853,72590,0,0,0,7,0.000330,4096,0,62590.00
0,525367879984674,69821,0,0,0,8,0.000281,4096,0,59821.00
0,525367880006489,21815,0,0,0,5,0.000560,4096,0,11815.00
0,525367880080409,73920,0,0,0,5,0.000526,4096,0,63920.00
0,525367880160372,79963,0,0,0,4,0.000482,4096,0,69963.00
0,525367880233161,72789,0,0,0,4,0.000372,4096,0,62789.00
0,525367880303412,70251,0,0,0,4,0.000446,4096,0,60251.00
0,525367880388363,84951,0,0,0,2,0.000415,4096,0,74951.00
0,525367880476857,88494,0,0,0,3,0.000278,4096,0,78494.00
0,525367880549360,72503,0,0,0,9,0.000327,4096,0,62503.00
0,525367880628811,79451,0,0,0,14,0.000350,4096,0,69451.00
0,525367880701637,72826,0,0,0,12,0.000687,4096,0,62826.00
0,525367880780345,78708,0,0,0,11,0.000627,4096,0,68708.00
0,525367880851110,70765,0,0,0,0,0.000050,4096,0,60765.00
0,525367884957288,525367884957288,0,0,0,0,0.000020,4096,0,525367884947288.00
0,525367885016414,59126,0,0,0,0,0.000019,4096,0,49126.00
0,525367885099409,82995,0,0,0,1,0.000061,4096,0,72995.00
0,525367885175719,76310,0,0,0,6,0.000177,4096,0,66310.00
0,525367885248756,73037,0,0,0,11,0.000230,4096,0,63037.00
0,525367885321029,72273,0,0,0,11,0.000226,4096,0,62273.00
0,525367885392769,71740,0,0,0,10,0.000256,4096,0,61740.00
0,525367885464526,71757,0,0,0,9,0.000282,4096,0,61757.00
0,525367885536837,72311,0,0,0,7,0.000408,4096,0,62311.00
0,525367885609579,72742,0,0,0,6,0.000471,4096,0,62742.00
0,525367885680045,70466,0,0,0,7,0.000410,4096,0,60466.00
0,525367885751913,71868,0,0,0,9,0.000300,4096,0,61868.00
0,525367885824345,72432,0,0,0,6,0.000435,4096,0,62432.00
0,525367885896106,71761,0,0,0,6,0.000502,4096,0,61761.00
0,525367885967983,71877,0,0,0,4,0.000519,4096,0,61877.00
0,525367886045505,77522,0,0,0,4,0.000393,4096,0,67522.00
0,525367886120858,75353,0,0,0,4,0.000479,4096,0,65353.00
0,525367886192309,71451,0,0,0,2,0.000568,4096,0,61451.00
0,525367886270010,77701,0,0,0,2,0.000310,4096,0,67701.00
0,525367886342739,72729,0,0,0,4,0.000291,4096,0,62729.00
0,525367886415479,72740,0,0,0,11,0.000342,4096,0,62740.00
0,525367886485894,70415,0,0,0,13,0.000551,4096,0,60415.00
0,525367886556385,70491,0,0,0,14,0.000711,4096,0,60491.00
0,525367886632769,76384,0,0,0,0,0.000052,4096,0,66384.00
0,525367886702120,69351,0,0,0,0,0.000061,4096,0,59351.00
0,525367891013790,525367891013790,0,0,0,0,0.000020,4096,0,525367891003790.00
0,525367891119308,105518,0,0,0,0,0.000019,4096,0,95518.00
0,525367891192056,72748,0,0,0,4,0.000151,4096,0,62748.00
0,525367891266238,74182,0,0,0,11,0.000219,4096,0,64182.00
0,525367891338137,71899,0,0,0,12,0.000235,4096,0,61899.00
0,525367891408740,70603,0,0,0,13,0.000246,4096,0,60603.00
0,525367891480325,71585,0,0,0,13,0.000276,4096,0,61585.00
0,525367891552252,71927,0,0,0,10,0.000257,4096,0,61927.00
0,525367891623490,71238,0,0,0,8,0.000342,4096,0,61238.00
0,525367891695039,71549,0,0,0,4,0.000474,4096,0,61549.00
0,525367891764032,68993,0,0,0,7,0.000300,4096,0,58993.00
0,525367891835875,71843,0,0,0,8,0.000258,4096,0,61843.00
0,525367891907626,71751,0,0,0,4,0.000457,4096,0,61751.00
0,525367891980233,72607,0,0,0,4,0.000366,4096,0,62607.00
0,525367892010933,30700,0,0,0,3,0.000476,4096,0,20700.00
0,525367892090082,79149,0,0,0,3,0.000467,4096,0,69149.00
0,525367892162103,72021,0,0,0,3,0.000620,4096,0,62021.00
0,525367892233976,71873,0,0,0,2,0.000387,4096,0,61873.00
0,525367892307113,73137,0,0,0,8,0.000360,4096,0,63137.00
0,525367892383678,76565,0,0,0,11,0.000456,4096,0,66565.00
0,525367892456559,72881,0,0,0,15,0.000469,4096,0,62881.00
0,525367892528567,72008,0,0,0,11,0.000816,4096,0,62008.00
0,525367892600596,72029,0,0,0,0,0.000046,4096,0,62029.00
0,525367892670556,69960,0,0,0,0,0.000050,4096,0,59960.00
0,525367897712643,525367897712643,0,0,0,0,0.000020,4096,0,525367897702643.00
0,525367897813114,100471,0,0,0,0,0.000019,4096,0,90471.00
0,525367897885325,72211,0,0,0,4,0.000139,4096,0,62211.00
0,525367897956119,70794,0,0,0,11,0.000219,4096,0,60794.00
0,525367898011739,55620,0,0,0,11,0.000230,4096,0,45620.00
0,525367898086789,75050,0,0,0,13,0.000236,4096,0,65050.00
0,525367898159123,72334,0,0,0,12,0.000263,4096,0,62334.00
0,525367898231404,72281,0,0,0,11,0.000280,4096,0,62281.00
0,525367898304616,73212,0,0,0,10,0.000429,4096,0,63212.00
0,525367898377407,72791,0,0,0,7,0.000526,4096,0,62791.00
0,525367898450772,73365,0,0,0,6,0.000344,4096,0,63365.00
0,525367898530253,79481,0,0,0,9,0.000284,4096,0,69481.00
0,525367898604633,74380,0,0,0,7,0.000500,4096,0,64380.00
0,525367898677730,73097,0,0,0,4,0.000488,4096,0,63097.00
0,525367898757223,79493,0,0,0,3,0.000455,4096,0,69493.00
0,525367898832629,75406,0,0,0,3,0.000434,4096,0,65406.00
0,525367898905723,73094,0,0,0,3,0.000562,4096,0,63094.00
0,525367898980432,74709,0,0,0,2,0.000460,4096,0,64709.00
0,525367899008640,28208,0,0,0,2,0.000358,4096,0,18208.00
0,525367899085543,76903,0,0,0,6,0.000313,4096,0,66903.00
0,525367899160692,75149,0,0,0,9,0.000356,4096,0,65149.00
0,525367899235825,75133,0,0,0,13,0.000610,4096,0,65133.00
0,525367899308406,72581,0,0,0,14,0.000648,4096,0,62581.00
0,525367899379836,71430,0,0,0,11,0.000671,4096,0,61430.00
0,525367899451167,71331,0,0,0,0,0.000061,4096,0,61331.00
0,525367899525897,74730,0,0,0,0,0.000000,4096,0,64730.00
0,525367904227438,525367904227438,0,0,0,0,0.000020,4096,0,525367904217438.00
0,525367904334734,107296,0,0,0,0,0.000019,4096,0,97296.00
0,525367904408560,73826,0,0,0,4,0.000154,4096,0,63826.00
0,525367904479326,70766,0,0,0,11,0.000217,4096,0,60766.00
0,525367904556826,77500,0,0,0,12,0.000238,4096,0,67500.00
0,525367904631341,74515,0,0,0,14,0.000244,4096,0,64515.00
0,525367904704795,73454,0,0,0,13,0.000271,4096,0,63454.00
0,525367904783431,78636,0,0,0,10,0.000272,4096,0,68636.00
0,525367904864717,81286,0,0,0,7,0.000338,4096,0,71286.00
0,525367904938772,74055,0,0,0,5,0.000493,4096,0,64055.00
0,525367905034878,96106,0,0,0,6,0.000314,4096,0,86106.00
0,525367905112684,77806,0,0,0,7,0.000269,4096,0,67806.00
0,525367905186337,73653,0,0,0,5,0.000498,4096,0,63653.00
0,525367905259919,73582,0,0,0,4,0.000442,4096,0,63582.00
0,525367905331499,71580,0,0,0,3,0.000388,4096,0,61580.00
0,525367905405921,74422,0,0,0,3,0.000412,4096,0,64422.00
0,525367905486049,80128,0,0,0,3,0.000488,4096,0,70128.00
0,525367905559937,73888,0,0,0,2,0.000388,4096,0,63888.00
0,525367905631958,72021,0,0,0,7,0.000312,4096,0,62021.00
0,525367905706011,74053,0,0,0,9,0.000414,4096,0,64053.00
0,525367905779037,73026,0,0,0,14,0.000425,4096,0,63026.00
0,525367905851821,72784,0,0,0,12,0.000764,4096,0,62784.00
0,525367905923258,71437,0,0,0,11,0.000647,4096,0,61437.00
0,525367905993952,70694,0,0,0,0,0.000050,4096,0,60694.00
0,525367906065446,71494,0,0,0,0,0.000061,4096,0,61494.00
0,525367910939954,525367910939954,0,0,0,0,0.000020,4096,0,525367910929954.00
0,525367911031797,91843,0,0,0,0,0.000019,4096,0,81843.00
0,525367911110985,79188,0,0,0,2,0.000086,4096,0,69188.00
0,525367911187454,76469,0,0,0,8,0.000184,4096,0,66469.00
0,525367911261084,73630,0,0,0,11,0.000223,4096,0,63630.00
0,525367911336139,75055,0,0,0,11,0.000229,4096,0,65055.00
0,525367911409363,73224,0,0,0,10,0.000260,4096,0,63224.00
0,525367911482235,72872,0,0,0,9,0.000280,4096,0,62872.00
0,525367911554373,72138,0,0,0,7,0.000410,4096,0,62138.00
0,525367911626694,72321,0,0,0,7,0.000512,4096,0,62321.00
0,525367911697075,70381,0,0,0,8,0.000432,4096,0,60381.00
0,525367911767312,70237,0,0,0,8,0.000294,4096,0,60237.00
0,525367911840676,73364,0,0,0,6,0.000468,4096,0,63364.00
0,525367911912830,72154,0,0,0,5,0.000522,4096,0,62154.00
0,525367911986649,73819,0,0,0,4,0.000514,4096,0,63819.00
0,525367912056643,69994,0,0,0,4,0.000399,4096,0,59994.00
0,525367912139034,82391,0,0,0,4,0.000469,4096,0,72391.00
0,525367912212888,73854,0,0,0,2,0.000430,4096,0,63854.00
0,525367912287003,74115,0,0,0,2,0.000269,4096,0,64115.00
0,525367912358511,71508,0,0,0,6,0.000307,4096,0,61508.00
0,525367912437029,78518,0,0,0,10,0.000315,4096,0,68518.00
0,525367912508399,71370,0,0,0,13,0.000621,4096,0,61370.00
0,525367912582071,73672,0,0,0,13,0.000679,4096,0,63672.00
0,525367912652766,70695,0,0,0,0,0.000031,4096,0,60695.00
0,525367912723165,70399,0,0,0,0,0.000061,4096,0,60399.00
0,525367917248750,525367917248750,0,0,0,0,0.000020,4096,0,525367917238750.00
0,525367917350898,102148,0,0,0,0,0.000019,4096,0,92148.00
0,525367917427906,77008,0,0,0,4,0.000165,4096,0,67008.00
0,525367917501035,73129,0,0,0,11,0.000224,4096,0,63129.00
0,525367917573652,72617,0,0,0,12,0.000237,4096,0,62617.00
0,525367917645816,72164,0,0,0,13,0.000244,4096,0,62164.00
0,525367917725593,79777,0,0,0,13,0.000273,4096,0,69777.00
0,525367917795678,70085,0,0,0,10,0.000258,4096,0,60085.00
0,525367917868087,72409,0,0,0,8,0.000341,4096,0,62409.00
0,525367917940452,72365,0,0,0,5,0.000482,4096,0,62365.00
0,525367918007473,67021,0,0,0,6,0.000331,4096,0,57021.00
0,525367918082775,75302,0,0,0,8,0.000279,4096,0,65302.00
0,525367918154815,72040,0,0,0,5,0.000540,4096,0,62040.00
0,525367918228489,73674,0,0,0,4,0.000405,4096,0,63674.00
0,525367918298419,69930,0,0,0,3,0.000423,4096,0,59930.00
0,525367918371593,73174,0,0,0,3,0.000429,4096,0,63174.00
0,525367918445583,73990,0,0,0,3,0.000541,4096,0,63990.00
0,525367918518810,73227,0,0,0,2,0.000402,4096,0,63227.00
0,525367918591044,72234,0,0,0,7,0.000389,4096,0,62234.00
0,525367918664338,73294,0,0,0,9,0.000481,4096,0,63294.00
0,525367918735235,70897,0,0,0,13,0.000493,4096,0,60897.00
0,525367918808815,73580,0,0,0,11,0.000779,4096,0,63580.00
0,525367918879365,70550,0,0,0,0,0.000054,4096,0,60550.00
0,525367918949383,70018,0,0,0,0,0.000050,4096,0,60018.00
0,525367923049642,525367923049642,0,0,0,0,0.000020,4096,0,525367923039642.00
0,525367923150822,101180,0,0,0,0,0.000019,4096,0,91180.00
0,525367923224322,73500,0,0,0,4,0.000145,4096,0,63500.00
0,525367923300588,76266,0,0,0,11,0.000219,4096,0,66266.00
0,525367923373807,73219,0,0,0,12,0.000239,4096,0,63219.00
0,525367923446516,72709,0,0,0,14,0.000243,4096,0,62709.00
0,525367923518648,72132,0,0,0,13,0.000270,4096,0,62132.00
0,525367923590445,71797,0,0,0,12,0.000275,4096,0,61797.00
0,525367923663024,72579,0,0,0,9,0.000367,4096,0,62579.00
0,525367923735432,72408,0,0,0,7,0.000538,4096,0,62408.00
0,525367923807552,72120,0,0,0,6,0.000328,4096,0,62120.00
0,525367923877240,69688,0,0,0,8,0.000289,4096,0,59688.00
0,525367923949131,71891,0,0,0,6,0.000522,4096,0,61891.00
0,525367924008522,59391,0,0,0,4,0.000504,4096,0,49391.00
0,525367924082230,73708,0,0,0,3,0.000499,4096,0,63708.00
0,525367924153321,71091,0,0,0,3,0.000425,4096,0,61091.00
0,525367924226514,73193,0,0,0,3,0.000521,4096,0,63193.00
0,525367924304634,78120,0,0,0,2,0.000486,4096,0,68120.00
0,525367924395798,91164,0,0,0,3,0.000318,4096,0,81164.00
0,525367924468936,73138,0,0,0,7,0.000315,4096,0,63138.00
0,525367924539515,70579,0,0,0,12,0.000325,4096,0,60579.00
0,525367924612695,73180,0,0,0,10,0.000683,4096,0,63180.00
0,525367924688590,75895,0,0,0,10,0.000679,4096,0,65895.00
0,525367924759073,70483,0,0,0,0,0.000050,4096,0,60483.00
0,525367929676825,525367929676825,0,0,0,0,0.000018,4096,0,525367929666825.00
0,525367929776470,99645,0,0,0,1,0.000054,4096,0,89645.00
0,525367929848812,72342,0,0,0,6,0.000170,4096,0,62342.00
0,525367929923708,74896,0,0,0,11,0.000213,4096,0,64896.00
